Community Area,year,month,crime_count,unemployment_rate
50.0,2020,11,71,0.03199598393574297
50.0,2020,12,70,0.03196787148594377
50.0,2021,1,64,0.03179919678714859
50.0,2021,2,57,0.031602409638554214
50.0,2021,3,83,0.03233333333333333
50.0,2021,4,83,0.0583944609717625
50.0,2021,5,74,0.05261900686409029
50.0,2021,6,78,0.03219277108433735
50.0,2021,7,101,0.05094629890438055
50.0,2021,8,80,0.043236694725646604
50.0,2021,9,98,0.03275502008032129
50.0,2021,10,82,0.03230522088353414
50.0,2021,11,69,0.03193975903614458
50.0,2021,12,69,0.03193975903614458
50.0,2022,1,57,0.050362570874433674
50.0,2022,2,56,0.05344566000989456
50.0,2022,3,92,0.04816276899453234
50.0,2022,4,89,0.03768302363502227
50.0,2022,5,74,0.03208032128514056
50.0,2022,6,92,0.0492645885870771
50.0,2022,7,74,0.05956399677819131
50.0,2022,8,85,0.04873852105139526
50.0,2022,9,88,0.047524908322673795
50.0,2022,10,101,0.03283935742971887
50.0,2022,11,90,0.03253012048192771
50.0,2022,12,60,0.031686746987951805
50.0,2023,1,88,0.03247389558232932
50.0,2023,2,77,0.03216465863453815
50.0,2023,3,78,0.03219277108433735
50.0,2023,4,77,0.03216465863453815
50.0,2023,5,85,0.04122293481490299
50.0,2023,6,99,0.05235988844950702
50.0,2023,7,88,0.050391401624354175
50.0,2023,8,86,0.03241767068273092
50.0,2023,9,107,0.051441304163756287
50.0,2023,10,113,0.04139186542117354
50.0,2023,11,111,0.033120481927710846
50.0,2023,12,87,0.04836412075644197
50.0,2024,1,89,0.048988977800786336
50.0,2024,2,75,0.05079966307556137
50.0,2024,3,96,0.05045555786929482
50.0,2024,4,96,0.03269879518072289
50.0,2024,5,149,0.03600325419833508
50.0,2024,6,186,0.04682797805907844
50.0,2024,7,226,0.05445452283237046
50.0,2024,8,156,0.04358859684434289
50.0,2024,9,206,0.035791164658634536
50.0,2024,10,217,0.04898201630325948
50.0,2024,11,163,0.05608806309999095
50.0,2024,12,175,0.03491967871485944
50.0,2025,1,185,0.035200803212851406
50.0,2025,2,201,0.04979281413328769
50.0,2025,3,191,0.03536947791164659
50.0,2025,4,156,0.0343855421686747
50.0,2025,5,34,0.038307225223382584
51.0,2020,1,148,0.03650988155892667
51.0,2020,2,140,0.05224127072611118
51.0,2020,3,126,0.048697995462326824
51.0,2020,4,102,0.043061764324342514
51.0,2020,5,135,0.05154612122820108
51.0,2020,6,130,0.041668334675976686
51.0,2020,7,147,0.034132530120481924
51.0,2020,8,164,0.034610441767068276
51.0,2020,9,141,0.035528211709180045
51.0,2020,10,153,0.03911825428192971
51.0,2020,11,134,0.050104376835971375
51.0,2020,12,116,0.0501748402750578
51.0,2021,1,122,0.03342971887550201
51.0,2021,2,89,0.04047018153210602
51.0,2021,3,142,0.05627645974980358
51.0,2021,4,113,0.04754553805329528
51.0,2021,5,143,0.055037424631220015
51.0,2021,6,120,0.03337349397590361
51.0,2021,7,149,0.03418875502008032
51.0,2021,8,139,0.03390763052208835
51.0,2021,9,123,0.0334578313253012
51.0,2021,10,110,0.05219364985749811
51.0,2021,11,100,0.045843817550040675
51.0,2021,12,118,0.04503269293052592
51.0,2022,1,100,0.032811244979919676
51.0,2022,2,109,0.05973818100242086
51.0,2022,3,106,0.040655629514581404
51.0,2022,4,130,0.03365461847389558
51.0,2022,5,146,0.05513451726194896
51.0,2022,6,182,0.04003565210344587
51.0,2022,7,166,0.04239013635314171
51.0,2022,8,172,0.03702855743275583
51.0,2022,9,165,0.03463855421686747
51.0,2022,10,199,0.03559437751004016
51.0,2022,11,157,0.05305092115201661
51.0,2022,12,144,0.04821098613993519
51.0,2023,1,184,0.03517269076305221
51.0,2023,2,131,0.04986621980551232
51.0,2023,3,137,0.033851405622489956
51.0,2023,4,161,0.04856861697600076
51.0,2023,5,162,0.03455421686746988
51.0,2023,6,172,0.03483534136546185
51.0,2023,7,199,0.03559437751004016
51.0,2023,8,172,0.05195653948336405
51.0,2023,9,190,0.04043235284313399
51.0,2023,10,221,0.03621285140562249
51.0,2023,11,174,0.05477660795829476
51.0,2023,12,164,0.034610441767068276
51.0,2024,1,138,0.03387951807228916
51.0,2024,2,167,0.05191441299377526
51.0,2024,3,135,0.03379518072289157
51.0,2024,4,146,0.03410441767068273
51.0,2024,5,271,0.03761847389558233
51.0,2024,6,346,0.039726907630522085
51.0,2024,7,340,0.03955823293172691
51.0,2024,8,306,0.038602409638554214
51.0,2024,9,343,0.0396425702811245
51.0,2024,10,319,0.03896787148594377
51.0,2024,11,272,0.0526029459197362
51.0,2024,12,326,0.047998926402859764
51.0,2025,1,282,0.03792771084337349
51.0,2025,2,249,0.03724124680467396
51.0,2025,3,378,0.040626506024096384
51.0,2025,4,262,0.03736546184738956
51.0,2025,5,49,0.036748673528324186
52.0,2020,1,71,0.041709534075185455
52.0,2020,2,81,0.032277108433734936
52.0,2020,3,61,0.046968454685666704
52.0,2020,4,60,0.056004917249758486
52.0,2020,5,85,0.056465882427188877
52.0,2020,6,77,0.04424899437224444
52.0,2020,7,97,0.032726907630522085
52.0,2020,8,94,0.04188606618090591
52.0,2020,9,97,0.032726907630522085
52.0,2020,10,73,0.032052208835341364
52.0,2020,11,73,0.032052208835341364
52.0,2020,12,85,0.03238955823293173
52.0,2021,1,74,0.04881049669346879
52.0,2021,2,50,0.044303343893021964
52.0,2021,3,88,0.03247389558232932
52.0,2021,4,94,0.032642570281124494
52.0,2021,5,87,0.03244578313253012
52.0,2021,6,101,0.03283935742971887
52.0,2021,7,96,0.03269879518072289
52.0,2021,8,104,0.036006411940571394
52.0,2021,9,91,0.04222194925707008
52.0,2021,10,90,0.03253012048192771
52.0,2021,11,66,0.04415053350763573
52.0,2021,12,74,0.044363300529513955
52.0,2022,1,61,0.031714859437751
52.0,2022,2,77,0.03216465863453815
52.0,2022,3,78,0.03219277108433735
52.0,2022,4,71,0.03884687174155526
52.0,2022,5,104,0.04537458739745419
52.0,2022,6,104,0.04869340765832019
52.0,2022,7,116,0.03556280334237333
52.0,2022,8,113,0.057526086825455305
52.0,2022,9,99,0.05566384589792968
52.0,2022,10,132,0.050314242499566744
52.0,2022,11,101,0.05120215866029782
52.0,2022,12,108,0.033036144578313255
52.0,2023,1,100,0.0486207209722651
52.0,2023,2,96,0.059637043163449185
52.0,2023,3,108,0.033036144578313255
52.0,2023,4,88,0.03686261812043178
52.0,2023,5,119,0.05256913574799576
52.0,2023,6,123,0.05318603169397245
52.0,2023,7,159,0.03446987951807229
52.0,2023,8,120,0.03337349397590361
52.0,2023,9,155,0.043562082068665194
52.0,2023,10,179,0.05509908556421547
52.0,2023,11,109,0.0465592107701804
52.0,2023,12,118,0.03331726907630522
52.0,2024,1,90,0.03253012048192771
52.0,2024,2,92,0.032586345381526105
52.0,2024,3,81,0.05254571363630302
52.0,2024,4,104,0.03292369477911646
52.0,2024,5,150,0.034216867469879515
52.0,2024,6,227,0.03638152610441767
52.0,2024,7,258,0.05194478411185464
52.0,2024,8,203,0.035706827309236945
52.0,2024,9,271,0.03761847389558233
52.0,2024,10,259,0.050815257666410686
52.0,2024,11,239,0.03768693629593474
52.0,2024,12,211,0.04821580178647467
52.0,2025,1,204,0.03573493975903615
52.0,2025,2,159,0.03446987951807229
52.0,2025,3,269,0.037562248995983934
52.0,2025,4,260,0.03730923694779116
52.0,2025,5,59,0.033211747248478515
53.0,2018,11,1,0.030028112449799197
53.0,2020,1,320,0.05933344250525795
53.0,2020,2,296,0.038321285140562246
53.0,2020,3,309,0.056587856158090026
53.0,2020,4,271,0.03875647041328702
53.0,2020,5,328,0.045940981574963936
53.0,2020,6,340,0.03955823293172691
53.0,2020,7,358,0.04006425702811245
53.0,2020,8,330,0.03927710843373494
53.0,2020,9,323,0.039080321285140565
53.0,2020,10,367,0.04031726907630522
53.0,2020,11,332,0.050690139535561674
53.0,2020,12,275,0.059561523933046576
53.0,2021,1,300,0.03843373493975903
53.0,2021,2,222,0.036240963855421686
53.0,2021,3,284,0.03798393574297189
53.0,2021,4,307,0.038630522088353415
53.0,2021,5,318,0.03893975903614458
53.0,2021,6,325,0.039136546184738955
53.0,2021,7,324,0.03910843373493976
53.0,2021,8,304,0.038546184738955824
53.0,2021,9,310,0.038714859437751006
53.0,2021,10,264,0.044779479373088814
53.0,2021,11,288,0.038096385542168675
53.0,2021,12,311,0.04890711075872479
53.0,2022,1,253,0.037112449799196784
53.0,2022,2,237,0.03666265060240964
53.0,2022,3,255,0.03716867469879518
53.0,2022,4,265,0.03744979919678715
53.0,2022,5,282,0.03792771084337349
53.0,2022,6,269,0.037562248995983934
53.0,2022,7,289,0.04759248152561623
53.0,2022,8,313,0.03879919678714859
53.0,2022,9,349,0.04658166695418612
53.0,2022,10,318,0.03893975903614458
53.0,2022,11,301,0.03846184738955823
53.0,2022,12,265,0.058338114857495856
53.0,2023,1,329,0.03924899598393574
53.0,2023,2,258,0.03731658298214792
53.0,2023,3,278,0.03781526104417671
53.0,2023,4,292,0.038759141847711634
53.0,2023,5,343,0.05781664478648704
53.0,2023,6,300,0.05534858131311666
53.0,2023,7,332,0.04257096318543283
53.0,2023,8,310,0.038714859437751006
53.0,2023,9,285,0.038012048192771083
53.0,2023,10,292,0.0574782288229001
53.0,2023,11,269,0.037562248995983934
53.0,2023,12,318,0.05174596908505084
53.0,2024,1,312,0.047529344404747306
53.0,2024,2,281,0.0378995983935743
53.0,2024,3,273,0.054950020589670745
53.0,2024,4,296,0.038835642742506254
53.0,2024,5,517,0.04453413654618474
53.0,2024,6,718,0.050184738955823295
53.0,2024,7,725,0.05038152610441767
53.0,2024,8,637,0.04790763052208835
53.0,2024,9,676,0.04900401606425703
53.0,2024,10,605,0.04700803212851405
53.0,2024,11,544,0.04529317269076305
53.0,2024,12,521,0.04464658634538153
53.0,2025,1,522,0.05994066348871854
53.0,2025,2,492,0.043831325301204815
53.0,2025,3,532,0.052002284435088794
53.0,2025,4,443,0.05893440501479917
53.0,2025,5,109,0.03792691178198518
54.0,2016,12,1,0.030028112449799197
54.0,2020,1,76,0.032136546184738955
54.0,2020,2,78,0.03219277108433735
54.0,2020,3,84,0.03870799397839738
54.0,2020,4,79,0.032220883534136546
54.0,2020,5,123,0.04036296478236793
54.0,2020,6,106,0.059778825676603385
54.0,2020,7,124,0.0346126599201162
54.0,2020,8,81,0.043178062011708276
54.0,2020,9,83,0.03233333333333333
54.0,2020,10,78,0.0561778710376855
54.0,2020,11,64,0.03206233340312618
54.0,2020,12,87,0.054634703178708555
54.0,2021,1,79,0.044247550150731826
54.0,2021,2,69,0.05422081707100776
54.0,2021,3,76,0.05587573013407355
54.0,2021,4,87,0.03244578313253012
54.0,2021,5,111,0.04096792636234578
54.0,2021,6,103,0.03289558232931727
54.0,2021,7,127,0.03357028112449799
54.0,2021,8,97,0.032726907630522085
54.0,2021,9,103,0.051424344353740076
54.0,2021,10,101,0.03283935742971887
54.0,2021,11,79,0.032220883534136546
54.0,2021,12,93,0.04630234874670809
54.0,2022,1,88,0.048171690773776116
54.0,2022,2,68,0.031911646586345384
54.0,2022,3,97,0.032726907630522085
54.0,2022,4,96,0.03269879518072289
54.0,2022,5,113,0.033176706827309235
54.0,2022,6,96,0.03269879518072289
54.0,2022,7,96,0.038252767468506144
54.0,2022,8,132,0.05413239585476429
54.0,2022,9,129,0.0557972497789902
54.0,2022,10,132,0.033710843373493976
54.0,2022,11,100,0.0593346198693504
54.0,2022,12,125,0.04067215424485577
54.0,2023,1,119,0.03334538152610442
54.0,2023,2,86,0.03241767068273092
54.0,2023,3,90,0.05702939814607068
54.0,2023,4,122,0.05218213349526583
54.0,2023,5,138,0.04918746876312543
54.0,2023,6,87,0.037011065690547476
54.0,2023,7,129,0.033626506024096385
54.0,2023,8,127,0.059583902764663924
54.0,2023,9,94,0.057436851038703315
54.0,2023,10,110,0.049573654506769496
54.0,2023,11,93,0.0326144578313253
54.0,2023,12,91,0.03606719364499353
54.0,2024,1,74,0.03208032128514056
54.0,2024,2,98,0.043435405480923665
54.0,2024,3,89,0.032502008032128514
54.0,2024,4,112,0.03314859437751004
54.0,2024,5,192,0.03539759036144578
54.0,2024,6,192,0.03539759036144578
54.0,2024,7,270,0.043997110848636244
54.0,2024,8,205,0.05028631929614879
54.0,2024,9,207,0.03581927710843373
54.0,2024,10,199,0.03559437751004016
54.0,2024,11,145,0.034312452261198875
54.0,2024,12,182,0.035116465863453815
54.0,2025,1,170,0.03477911646586345
54.0,2025,2,147,0.055583604399363204
54.0,2025,3,197,0.03553815261044177
54.0,2025,4,206,0.035791164658634536
54.0,2025,5,41,0.031152610441767068
55.0,2020,1,52,0.05139193147354972
55.0,2020,2,39,0.046520362260771234
55.0,2020,3,37,0.053892981921998276
55.0,2020,4,37,0.03104016064257028
55.0,2020,5,35,0.03934850612473631
55.0,2020,6,43,0.05082500858777799
55.0,2020,7,39,0.031096385542168675
55.0,2020,8,49,0.04436379660531155
55.0,2020,9,45,0.043427773350015464
55.0,2020,10,41,0.031152610441767068
55.0,2020,11,43,0.03604526277623986
55.0,2020,12,43,0.03120883534136546
55.0,2021,1,42,0.031180722891566263
55.0,2021,2,46,0.03129317269076305
55.0,2021,3,53,0.0581320098932416
55.0,2021,4,38,0.031068273092369477
55.0,2021,5,41,0.031152610441767068
55.0,2021,6,50,0.057084719376733165
55.0,2021,7,57,0.031602409638554214
55.0,2021,8,60,0.03686807022231916
55.0,2021,9,70,0.037988671132191926
55.0,2021,10,63,0.05616749565914346
55.0,2021,11,40,0.0557648264153621
55.0,2021,12,57,0.049413238904506045
55.0,2022,1,39,0.04504298776598178
55.0,2022,2,49,0.03137751004016064
55.0,2022,3,37,0.03104016064257028
55.0,2022,4,40,0.03112449799196787
55.0,2022,5,66,0.03185542168674699
55.0,2022,6,57,0.05509518218004267
55.0,2022,7,69,0.04208414798254568
55.0,2022,8,50,0.03140562248995984
55.0,2022,9,52,0.031461847389558234
55.0,2022,10,61,0.031714859437751
55.0,2022,11,47,0.0426071216598887
55.0,2022,12,50,0.048775905912006416
55.0,2023,1,59,0.03387754021173363
55.0,2023,2,46,0.052110837850614496
55.0,2023,3,42,0.039805103813927836
55.0,2023,4,53,0.04733070594826609
55.0,2023,5,79,0.032220883534136546
55.0,2023,6,85,0.03238955823293173
55.0,2023,7,78,0.03898733943728732
55.0,2023,8,68,0.031911646586345384
55.0,2023,9,73,0.032052208835341364
55.0,2023,10,45,0.048635686654771575
55.0,2023,11,65,0.039448036251155075
55.0,2023,12,80,0.04865815206869943
55.0,2024,1,70,0.053010319965267824
55.0,2024,2,88,0.04725989287433003
55.0,2024,3,58,0.04023616753673763
55.0,2024,4,85,0.03238955823293173
55.0,2024,5,103,0.047896544879115585
55.0,2024,6,123,0.0334578313253012
55.0,2024,7,140,0.05497507564317368
55.0,2024,8,113,0.05978403462345443
55.0,2024,9,154,0.04588151834816672
55.0,2024,10,129,0.033626506024096385
55.0,2024,11,109,0.04736245469318593
55.0,2024,12,93,0.0326144578313253
55.0,2025,1,134,0.05868859299275016
55.0,2025,2,103,0.03849254240621998
55.0,2025,3,158,0.0365253844170023
55.0,2025,4,128,0.035568130536585404
55.0,2025,5,29,0.03455726713079295
56.0,2020,1,137,0.033851405622489956
56.0,2020,2,108,0.057151540862066294
56.0,2020,3,123,0.0334578313253012
56.0,2020,4,114,0.03320481927710843
56.0,2020,5,123,0.0334578313253012
56.0,2020,6,131,0.03368273092369478
56.0,2020,7,136,0.03382329317269076
56.0,2020,8,140,0.03393574297188755
56.0,2020,9,129,0.033626506024096385
56.0,2020,10,154,0.0343293172690763
56.0,2020,11,135,0.03379518072289157
56.0,2020,12,123,0.04334379730787678
56.0,2021,1,138,0.03387951807228916
56.0,2021,2,107,0.03300803212851405
56.0,2021,3,138,0.03982977858054938
56.0,2021,4,101,0.05831760578517843
56.0,2021,5,124,0.052007221935044784
56.0,2021,6,148,0.045922939896492466
56.0,2021,7,129,0.033626506024096385
56.0,2021,8,127,0.05088635256347845
56.0,2021,9,150,0.034216867469879515
56.0,2021,10,153,0.034301204819277106
56.0,2021,11,122,0.03342971887550201
56.0,2021,12,134,0.05258571717833173
56.0,2022,1,125,0.05603926965600518
56.0,2022,2,127,0.034612497892771696
56.0,2022,3,140,0.04772113292296707
56.0,2022,4,137,0.050312517636671945
56.0,2022,5,155,0.0343574297188755
56.0,2022,6,160,0.04108194705466824
56.0,2022,7,158,0.03950883152540047
56.0,2022,8,193,0.03542570281124498
56.0,2022,9,196,0.04960321352808531
56.0,2022,10,209,0.05741566072672877
56.0,2022,11,179,0.035032128514056224
56.0,2022,12,173,0.051892459975361474
56.0,2023,1,205,0.03576305220883534
56.0,2023,2,200,0.035622489959839354
56.0,2023,3,194,0.03545381526104417
56.0,2023,4,151,0.05816351756448475
56.0,2023,5,188,0.047411856783386025
56.0,2023,6,190,0.045137579957798504
56.0,2023,7,209,0.03698773339183319
56.0,2023,8,210,0.05365911682184902
56.0,2023,9,227,0.03638152610441767
56.0,2023,10,185,0.03681698473714085
56.0,2023,11,160,0.043677026228655075
56.0,2023,12,167,0.03469477911646586
56.0,2024,1,192,0.03539759036144578
56.0,2024,2,188,0.04579019827362132
56.0,2024,3,213,0.03598795180722891
56.0,2024,4,171,0.03480722891566265
56.0,2024,5,314,0.03882730923694779
56.0,2024,6,401,0.04127309236947791
56.0,2024,7,511,0.053466389461675326
56.0,2024,8,439,0.050563886599776155
56.0,2024,9,390,0.04096385542168675
56.0,2024,10,381,0.04947961116902445
56.0,2024,11,388,0.04090763052208835
56.0,2024,12,360,0.040120481927710845
56.0,2025,1,324,0.03910843373493976
56.0,2025,2,255,0.048629156307757763
56.0,2025,3,372,0.0404578313253012
56.0,2025,4,304,0.04887295844605881
56.0,2025,5,72,0.042458954119473244
57.0,2020,1,70,0.03196787148594377
57.0,2020,2,61,0.03620715074907297
57.0,2020,3,42,0.031180722891566263
57.0,2020,4,48,0.05947652469257968
57.0,2020,5,65,0.03182730923694779
57.0,2020,6,53,0.058691826440966134
57.0,2020,7,70,0.04127142976229221
57.0,2020,8,65,0.03182730923694779
57.0,2020,9,60,0.04259242665533013
57.0,2020,10,51,0.04087150153817361
57.0,2020,11,62,0.04695417274355399
57.0,2020,12,43,0.04578508783016323
57.0,2021,1,53,0.05693904236410196
57.0,2021,2,43,0.05651931788133263
57.0,2021,3,51,0.034614394418966445
57.0,2021,4,43,0.034412981816787716
57.0,2021,5,54,0.03151807228915662
57.0,2021,6,71,0.05745810209206306
57.0,2021,7,49,0.05140069706741891
57.0,2021,8,59,0.03165863453815261
57.0,2021,9,72,0.03202409638554217
57.0,2021,10,50,0.03140562248995984
57.0,2021,11,59,0.057701562573394
57.0,2021,12,73,0.03691300736091034
57.0,2022,1,69,0.03193975903614458
57.0,2022,2,68,0.04856425173751662
57.0,2022,3,68,0.04205767814977679
57.0,2022,4,70,0.03947790250442167
57.0,2022,5,83,0.047489540671693774
57.0,2022,6,74,0.03208032128514056
57.0,2022,7,81,0.03620385284807355
57.0,2022,8,90,0.03253012048192771
57.0,2022,9,93,0.037440357068448636
57.0,2022,10,91,0.05425116370011367
57.0,2022,11,101,0.055254955694237405
57.0,2022,12,117,0.058951520156199325
57.0,2023,1,87,0.03244578313253012
57.0,2023,2,84,0.03844885546916811
57.0,2023,3,68,0.05620557955469387
57.0,2023,4,76,0.05698953052766872
57.0,2023,5,87,0.04523087627902151
57.0,2023,6,92,0.0420354265547088
57.0,2023,7,65,0.03182730923694779
57.0,2023,8,98,0.05940261445479116
57.0,2023,9,112,0.040726712390197525
57.0,2023,10,116,0.033261044176706826
57.0,2023,11,67,0.03188353413654618
57.0,2023,12,75,0.03961119723341884
57.0,2024,1,62,0.047956606802131166
57.0,2024,2,85,0.041798766344632005
57.0,2024,3,100,0.032811244979919676
57.0,2024,4,60,0.03210129761985654
57.0,2024,5,148,0.034160642570281126
57.0,2024,6,162,0.03455421686746988
57.0,2024,7,225,0.03632530120481928
57.0,2024,8,211,0.03593172690763052
57.0,2024,9,266,0.03747791164658634
57.0,2024,10,202,0.03567871485943775
57.0,2024,11,186,0.0352289156626506
57.0,2024,12,193,0.03542570281124498
57.0,2025,1,176,0.03494779116465863
57.0,2025,2,196,0.03551004016064257
57.0,2025,3,193,0.04045165732891562
57.0,2025,4,155,0.03525426545839191
57.0,2025,5,38,0.047088896537820765
